date,close,kdjk,kdjd,kdjj,signal,signal_2
2012-07-13,14.98,32.7918,34.9066,28.5624,0.0,0.0
2012-07-16,14.85,29.8934,33.2355,23.2091,0.0,0.0
2012-07-17,15.03,38.5564,35.0091,45.6508,1.0,0.0
2012-07-18,15.01,47.5224,39.1802,64.2068,0.0,0.0
2012-07-19,15.02,56.8517,45.0707,80.4136,0.0,0.0
2012-07-20,14.85,51.5066,47.216,60.0877,0.0,0.0
2012-07-23,14.81,45.2221,46.5513,42.5635,-1.0,0.0
2012-07-24,14.8,40.3521,44.4849,32.0865,0.0,0.0
2012-07-25,14.64,28.1835,39.0511,6.4482,0.0,0.0
2012-07-26,14.65,21.5101,33.2041,-1.878,0.0,0.0
2012-07-27,14.75,23.8639,30.0907,11.4102,0.0,0.0
2012-07-30,14.85,32.2358,30.8057,35.0959,1.0,0.0
2012-07-31,15.1,52.9008,38.1707,82.3608,0.0,0.0
2012-08-01,15.16,65.3218,47.2211,101.5233,0.0,0.0
2012-08-02,15.16,73.6025,56.0149,108.7778,0.0,0.0
2012-08-03,15.15,78.5765,63.5355,108.6587,0.0,0.0
2012-08-06,15.1,79.1603,68.7437,99.9935,0.0,0.0
2012-08-07,14.96,71.8992,69.7956,76.1065,0.0,0.0
2012-08-08,15.04,70.7398,70.1103,71.9989,0.0,0.0
2012-08-09,15.04,67.4497,69.2235,63.9023,-1.0,0.0
2012-08-10,15.08,65.3369,67.9279,60.1547,0.0,0.0
2012-08-13,15.03,56.4611,64.1057,41.1721,0.0,0.0
2012-08-14,15.26,67.5553,65.2555,72.1548,1.0,0.0
2012-08-15,15.1,61.2762,63.9291,55.9704,-1.0,0.0
2012-08-16,14.91,44.6387,57.4989,18.9181,0.0,0.0
2012-08-17,15.06,44.9106,53.3028,28.1262,0.0,0.0
2012-08-20,14.85,36.958,47.8545,15.1648,0.0,0.0
2012-08-21,14.79,28.1474,41.2855,1.8712,0.0,0.0
2012-08-22,14.67,21.6635,34.7448,-4.4992,0.0,0.0
2012-08-23,14.62,17.9511,29.1469,-4.4405,0.0,0.0
2012-08-24,14.37,12.322,23.5386,-10.1112,0.0,0.0
2012-08-27,14.11,9.8953,18.9909,-8.2957,0.0,0.0
2012-08-28,14.37,17.1888,18.3902,14.786,0.0,0.0
2012-08-29,14.28,19.2474,18.6759,20.3903,1.0,1.0
2012-08-30,14.28,21.4226,19.5915,25.085,0.0,0.0
2012-08-31,14.19,20.5563,19.9131,21.8427,0.0,0.0
2012-09-03,14.21,21.3965,20.4075,23.3744,0.0,0.0
2012-09-04,13.87,16.0759,18.9637,10.3004,-1.0,0.0
2012-09-05,13.62,13.233,17.0534,5.5921,0.0,0.0
2012-09-06,13.73,15.7061,16.6043,13.9095,0.0,0.0
2012-09-07,14.21,34.7461,22.6516,58.9351,1.0,0.0
2012-09-10,14.07,43.0142,29.4391,70.1645,0.0,0.0
2012-09-11,14.02,46.6537,35.1773,69.6064,0.0,0.0
2012-09-12,13.98,47.5819,39.3122,64.1213,0.0,0.0
2012-09-13,13.89,45.2871,41.3038,53.2538,0.0,0.0
2012-09-14,14.05,49.9589,44.1888,61.4989,0.0,0.0
2012-09-17,13.71,39.8951,42.7576,34.17,-1.0,0.0
2012-09-18,13.51,27.3293,37.6148,6.7583,0.0,0.0
2012-09-19,13.34,21.861,32.3635,0.8559,0.0,0.0
2012-09-20,13.01,14.845,26.524,-8.5131,0.0,0.0
2012-09-21,12.88,11.1593,21.4024,-9.327,0.0,0.0
2012-09-24,12.91,14.2771,19.0273,4.7767,0.0,0.0
2012-09-25,12.74,12.7439,16.9329,4.366,0.0,0.0
2012-09-26,12.64,9.5712,14.479,-0.2443,0.0,0.0
2012-09-27,13.03,16.6372,15.1984,19.5149,1.0,1.0
2012-09-28,13.13,27.6052,19.334,44.1477,0.0,0.0
2012-10-08,12.96,30.9885,23.2188,46.5279,0.0,0.0
2012-10-09,13.29,52.1905,32.8761,90.8195,0.0,0.0
2012-10-10,13.29,66.3252,44.0258,110.9241,0.0,0.0
2012-10-11,13.22,72.5952,53.5489,110.6877,0.0,0.0
2012-10-12,13.29,76.1076,61.0685,106.1859,0.0,0.0
2012-10-15,13.1,70.8187,64.3186,83.8191,0.0,0.0
2012-10-16,13.22,71.7958,66.811,81.7655,0.0,0.0
2012-10-17,13.36,76.8762,70.1661,90.2965,0.0,0.0
2012-10-18,13.51,82.0589,74.1304,97.916,0.0,0.0
2012-10-19,13.43,80.3012,76.1873,88.5289,0.0,0.0
2012-10-22,13.47,80.9851,77.7866,87.3822,0.0,0.0
2012-10-23,13.3,70.3299,75.301,60.3878,-1.0,0.0
2012-10-24,13.29,62.5729,71.0583,45.6021,0.0,0.0
2012-10-25,13.21,52.1728,64.7631,26.9921,0.0,0.0
2012-10-26,12.93,36.297,55.2744,-1.6578,0.0,0.0
2012-10-29,12.94,27.5796,46.0428,-9.3467,0.0,0.0
2012-10-30,13.09,29.0145,40.3667,6.3099,0.0,0.0
2012-10-31,13.16,34.4471,38.3935,26.5544,0.0,0.0
2012-11-01,13.38,49.5273,42.1048,64.3722,1.0,0.0
2012-11-02,13.53,64.4467,49.5521,94.236,0.0,0.0
2012-11-05,13.61,72.3296,57.1446,102.6996,0.0,0.0
2012-11-06,13.58,76.3943,63.5612,102.0606,0.0,0.0
2012-11-07,13.55,77.9137,68.3453,97.0504,0.0,0.0
2012-11-08,13.38,72.1805,69.6237,77.2942,0.0,0.0
2012-11-09,13.42,69.2174,69.4883,68.6756,-1.0,0.0
2012-11-12,13.62,74.8629,71.2798,82.029,1.0,0.0
2012-11-13,13.42,65.98,69.5132,58.9136,-1.0,0.0
2012-11-14,13.38,48.3726,62.4664,20.1852,0.0,0.0
2012-11-15,13.15,34.9807,53.3045,-1.6669,0.0,0.0
2012-11-16,13.1,31.7712,46.1267,3.0601,0.0,0.0
2012-11-19,13.09,29.162,40.4718,6.5424,0.0,0.0
2012-11-20,13.08,26.9531,35.9655,8.9281,0.0,0.0
2012-11-21,13.26,33.9311,35.2874,31.2186,0.0,0.0
2012-11-22,13.15,33.4189,34.6646,30.9275,0.0,0.0
2012-11-23,13.26,38.7044,36.0112,44.0908,1.0,0.0
2012-11-26,13.13,37.8719,36.6314,40.3528,0.0,0.0
2012-11-27,13.18,43.6876,38.9835,53.0959,0.0,0.0
2012-11-28,13.09,42.9462,40.3044,48.2299,0.0,0.0
2012-11-29,12.74,28.6308,36.4132,13.066,-1.0,0.0
2012-11-30,12.8,24.3782,32.4015,8.3316,0.0,0.0
2012-12-03,12.56,18.6618,27.8216,0.3421,0.0,0.0
2012-12-04,12.7,21.0686,25.5706,12.0647,0.0,0.0
2012-12-05,13.39,44.6855,31.9423,70.172,1.0,0.0
2012-12-06,13.51,61.5805,41.8217,101.0981,0.0,0.0
2012-12-07,14.02,74.1719,52.6051,117.3056,0.0,0.0
2012-12-10,14.32,81.0631,62.0911,119.0071,0.0,0.0
2012-12-11,14.11,82.0489,68.7437,108.6594,0.0,0.0
2012-12-12,14.24,84.9398,74.1424,106.5347,0.0,0.0
2012-12-13,14.06,83.7743,77.353,96.6169,0.0,0.0
2012-12-14,15.18,88.9378,81.2146,104.3841,0.0,0.0
2012-12-17,15.22,91.386,84.6051,104.9479,0.0,0.0
2012-12-18,15.25,90.8623,86.6908,99.2052,0.0,0.0
2012-12-19,15.18,89.0506,87.4774,92.1969,0.0,0.0
2012-12-20,15.11,85.2004,86.7184,82.1643,-1.0,-1.0
2012-12-21,14.87,76.3405,83.2591,62.5033,0.0,0.0
2012-12-24,14.92,71.5833,79.3672,56.0156,0.0,0.0
2012-12-25,15.41,77.4231,78.7191,74.8309,0.0,0.0
2012-12-26,15.37,80.4615,79.2999,82.7847,1.0,0.0
2012-12-27,15.48,82.8077,80.4692,87.4847,0.0,0.0
2012-12-28,15.6,82.5385,81.1589,85.2975,0.0,0.0
2012-12-31,16.02,84.7618,82.3599,89.5657,0.0,0.0
2013-01-04,15.99,80.6596,81.7931,78.3925,-1.0,-1.0
2013-01-07,16.3,84.0761,82.5541,87.12,1.0,0.0
2013-01-08,16.0,80.2932,81.8005,77.2785,-1.0,-1.0
2013-01-09,15.86,74.9429,79.5146,65.7995,0.0,0.0
2013-01-10,15.87,67.1842,75.4045,50.7436,0.0,0.0
2013-01-11,15.54,52.4166,67.7418,21.766,0.0,0.0
2013-01-14,17.09,68.2777,67.9205,68.9922,1.0,0.0
2013-01-15,17.61,74.6683,70.1697,83.6654,0.0,0.0
2013-01-16,17.82,81.7627,74.034,97.2199,0.0,0.0
2013-01-17,17.74,81.4813,76.5165,91.4111,0.0,0.0
2013-01-18,18.33,86.6441,79.8924,100.1477,0.0,0.0
2013-01-21,19.7,91.0961,83.6269,106.0344,0.0,0.0
2013-01-22,20.48,91.4952,86.2497,101.9863,0.0,0.0
2013-01-23,20.05,89.1314,87.2103,92.9736,0.0,0.0
2013-01-24,19.45,83.8202,86.0802,79.3001,-1.0,-1.0
2013-01-25,19.15,73.9029,82.0211,57.6664,0.0,0.0
2013-01-28,21.07,82.6019,82.2147,83.3763,1.0,0.0
2013-01-29,21.38,87.0158,83.8151,93.4172,0.0,0.0
2013-01-30,21.33,89.4873,85.7058,97.0503,0.0,0.0
2013-01-31,21.1,88.7781,86.7299,92.8744,0.0,0.0
2013-02-01,22.43,91.4107,88.2902,97.6517,0.0,0.0
2013-02-04,22.01,87.5205,88.0336,86.4944,-1.0,-1.0
2013-02-05,21.78,82.9358,86.3343,76.1386,0.0,0.0
2013-02-06,21.86,80.5719,84.4135,72.8886,0.0,0.0
2013-02-07,20.85,69.2334,79.3535,48.9933,0.0,0.0
2013-02-08,20.75,52.0696,70.2589,15.6911,0.0,0.0
2013-02-18,20.9,42.6432,61.0536,5.8223,0.0,0.0
2013-02-19,20.81,35.1492,52.4188,0.61,0.0,0.0
2013-02-20,20.3,29.9919,44.9432,0.0894,0.0,0.0
2013-02-21,19.6,24.8204,38.2356,-2.0101,0.0,0.0
2013-02-22,19.12,18.3122,31.5945,-8.2522,0.0,0.0
2013-02-25,20.01,23.8693,29.0194,13.5691,0.0,0.0
2013-02-26,20.85,36.8842,31.641,47.3705,1.0,0.0
2013-02-27,21.02,47.4371,36.9064,68.4986,0.0,0.0
2013-02-28,23.0,64.9581,46.257,102.3604,0.0,0.0
2013-03-01,23.06,75.2401,55.918,113.8844,0.0,0.0
2013-03-04,21.75,71.9161,61.2507,93.2469,0.0,0.0
2013-03-05,23.93,81.2774,67.9263,107.9797,0.0,0.0
2013-03-06,24.25,84.8562,73.5696,107.4295,0.0,0.0
2013-03-07,23.74,84.0147,77.0513,97.9414,0.0,0.0
2013-03-08,22.86,77.0344,77.0457,77.0119,-1.0,0.0
2013-03-11,22.63,66.7276,73.6063,52.9702,0.0,0.0
2013-03-12,21.72,50.7351,65.9826,20.2401,0.0,0.0
2013-03-13,22.09,41.4704,57.8118,8.7876,0.0,0.0
2013-03-14,21.67,31.2638,48.9625,-4.1337,0.0,0.0
2013-03-15,22.2,32.7777,43.5676,11.198,0.0,0.0
2013-03-18,21.35,26.5406,37.8919,3.8381,0.0,0.0
2013-03-19,21.5,24.7219,33.5019,7.1618,0.0,0.0
2013-03-20,23.1,40.5903,35.8647,50.0414,1.0,0.0
2013-03-21,22.96,56.21,42.6465,83.337,0.0,0.0
2013-03-22,23.03,67.5678,50.9536,100.7962,0.0,0.0
2013-03-25,22.76,71.3893,57.7655,98.6369,0.0,0.0
2013-03-26,22.14,65.6036,60.3782,76.0544,0.0,0.0
2013-03-27,22.15,61.8809,60.8791,63.8845,0.0,0.0
2013-03-28,20.02,42.0523,54.6035,16.95,-1.0,0.0
2013-03-29,20.12,32.4305,47.2125,2.8665,0.0,0.0
2013-04-01,20.39,28.4885,40.9712,3.5231,0.0,0.0
2013-04-02,20.44,26.3183,36.0869,6.7812,0.0,0.0
2013-04-03,20.45,24.9631,32.379,10.1315,0.0,0.0
2013-04-08,19.93,19.7952,28.1844,3.0169,0.0,0.0
2013-04-09,19.94,17.0803,24.483,2.2749,0.0,0.0
2013-04-10,19.4,13.9293,20.9651,-0.1424,0.0,0.0
2013-04-11,19.41,14.2773,18.7358,5.3601,0.0,0.0
2013-04-12,18.9,11.1055,16.1924,0.9317,0.0,0.0
2013-04-15,18.56,9.4117,13.9321,0.3708,0.0,0.0
2013-04-16,18.75,14.0125,13.9589,14.1198,1.0,1.0
2013-04-17,18.49,14.6945,14.2041,15.6752,0.0,0.0
2013-04-18,19.1,25.6334,18.0139,40.8725,0.0,0.0
2013-04-19,20.24,45.7164,27.2481,82.6531,0.0,0.0
2013-04-22,20.23,58.9743,37.8235,101.276,0.0,0.0
2013-04-23,19.08,52.7803,42.8091,72.7227,0.0,0.0
2013-04-24,19.4,52.8339,46.1507,66.2003,0.0,0.0
2013-04-25,18.83,45.4187,45.9067,44.4427,-1.0,0.0
2013-04-26,18.7,38.7759,43.5297,29.2681,0.0,0.0
2013-05-02,18.91,37.0924,41.384,28.5093,0.0,0.0
2013-05-03,19.73,46.5078,43.0919,53.3396,1.0,0.0
2013-05-06,20.31,59.9446,48.7095,82.4149,0.0,0.0
2013-05-07,20.25,68.5125,55.3105,94.9164,0.0,0.0
2013-05-08,20.38,72.3956,61.0055,95.1758,0.0,0.0
2013-05-09,20.13,71.6106,64.5405,85.7506,0.0,0.0
2013-05-10,20.19,71.8969,66.9927,81.7054,0.0,0.0
2013-05-13,19.92,68.4441,67.4765,70.3794,0.0,0.0
2013-05-14,19.29,57.6402,64.1977,44.5252,-1.0,0.0
2013-05-15,19.3,45.7236,58.0397,21.0916,0.0,0.0
2013-05-16,20.31,53.5594,56.5462,47.5856,0.0,0.0
2013-05-17,20.39,60.2484,57.7803,65.1845,1.0,0.0
2013-05-20,20.98,66.4241,60.6616,77.9491,0.0,0.0
2013-05-21,21.1,72.1739,64.499,87.5236,0.0,0.0
2013-05-22,21.16,76.8234,68.6071,93.2559,0.0,0.0
2013-05-23,20.52,71.2156,69.4766,74.6936,0.0,0.0
2013-05-24,20.69,69.79,69.5811,70.2078,0.0,0.0
2013-05-27,20.42,65.1661,68.1094,59.2795,-1.0,0.0
2013-05-28,21.6,75.5195,70.5795,85.3997,1.0,0.0
2013-05-29,21.28,75.8145,72.3245,82.7946,0.0,0.0
2013-05-30,21.2,72.4608,72.3699,72.6426,0.0,0.0
2013-05-31,20.99,65.4305,70.0568,56.1779,-1.0,0.0
2013-06-03,20.91,58.9171,66.3436,44.0643,0.0,0.0
2013-06-04,21.13,59.5977,64.095,50.6033,0.0,0.0
2013-06-05,20.81,52.7455,60.3118,37.6129,0.0,0.0
2013-06-06,20.13,36.9709,52.5315,5.8497,0.0,0.0
2013-06-07,19.53,26.394,43.819,-8.456,0.0,0.0
2013-06-13,18.79,20.1438,35.9273,-11.4232,0.0,0.0
2013-06-14,19.06,19.0397,30.2981,-3.477,0.0,0.0
2013-06-17,19.24,20.5163,27.0375,7.4739,0.0,0.0
2013-06-18,19.73,27.8262,27.3004,28.8778,1.0,0.0
2013-06-19,19.24,26.8242,27.1417,26.1892,-1.0,0.0
2013-06-20,11.18,18.248,24.1771,6.3898,0.0,0.0
2013-06-21,11.28,13.6102,20.6548,-0.479,0.0,0.0
2013-06-24,10.15,9.0735,16.7944,-6.3683,0.0,0.0
2013-06-25,9.98,8.6178,14.0688,-2.2843,0.0,0.0
2013-06-26,9.76,7.6412,11.9263,-0.9289,0.0,0.0
2013-06-27,9.6,6.5009,10.1178,-0.733,0.0,0.0
2013-06-28,9.97,6.8721,9.0359,2.5446,0.0,0.0
2013-07-01,9.75,6.5328,8.2016,3.1953,0.0,0.0
2013-07-02,9.6,9.8119,8.7383,11.959,1.0,1.0
2013-07-03,9.33,9.3561,8.9443,10.1797,0.0,0.0
2013-07-04,9.37,11.9517,9.9467,15.9616,0.0,0.0
2013-07-05,9.37,18.5873,12.8269,30.108,0.0,0.0
2013-07-08,8.99,12.9613,12.8717,13.1405,0.0,0.0
2013-07-09,9.0,9.4956,11.7463,4.9941,-1.0,0.0
2013-07-10,9.4,18.5811,14.0246,27.6941,1.0,1.0
2013-07-11,10.34,45.7207,24.59,87.9823,0.0,0.0
2013-07-12,10.34,54.9012,34.6937,95.3161,0.0,0.0
2013-07-15,10.51,64.0518,44.4797,103.1958,0.0,0.0
2013-07-16,10.38,67.8349,52.2648,98.9751,0.0,0.0
2013-07-17,10.14,66.0789,56.8695,84.4976,0.0,0.0
2013-07-18,9.82,59.2041,57.6477,62.3169,0.0,0.0
2013-07-19,9.43,47.669,54.3215,34.3642,-1.0,0.0
2013-07-22,9.42,39.5271,49.39,19.8013,0.0,0.0
2013-07-23,9.96,42.6305,47.1368,33.6178,0.0,0.0
2013-07-24,9.76,40.8234,45.0324,32.4055,0.0,0.0
2013-07-25,9.81,41.24,43.7682,36.1835,0.0,0.0
2013-07-26,9.64,40.4287,42.655,35.9759,0.0,0.0
2013-07-29,9.41,34.1664,39.8255,22.8481,0.0,0.0
2013-07-30,9.68,39.4442,39.6984,38.9359,0.0,0.0
2013-07-31,9.59,40.2843,39.8937,41.0654,1.0,0.0
2013-08-01,9.92,50.6657,43.4844,65.0284,0.0,0.0
2013-08-02,9.82,51.2014,46.0567,61.4907,0.0,0.0
2013-08-05,9.94,60.2604,50.7913,79.1986,0.0,0.0
2013-08-06,9.92,65.3988,55.6604,84.8755,0.0,0.0
2013-08-07,9.93,68.5992,59.9734,85.8509,0.0,0.0
2013-08-08,9.89,68.9784,62.975,80.9852,0.0,0.0
2013-08-09,9.85,65.6826,63.8776,69.2926,0.0,0.0
2013-08-12,10.33,72.6773,66.8108,84.4102,0.0,0.0
2013-08-13,10.5,79.6796,71.1004,96.838,0.0,0.0
2013-08-14,10.43,74.1074,72.1027,78.1167,0.0,0.0
2013-08-15,10.2,63.2938,69.1664,51.5486,-1.0,0.0
2013-08-16,10.58,61.0167,66.4499,50.1505,0.0,0.0
2013-08-19,10.79,64.2606,65.7201,61.3416,0.0,0.0
2013-08-20,11.0,70.6182,67.3528,77.1489,1.0,0.0
2013-08-21,10.91,72.8566,69.1874,80.1949,0.0,0.0
2013-08-22,10.95,74.7615,71.0454,82.1937,0.0,0.0
2013-08-23,10.62,66.2389,69.4432,59.8301,-1.0,0.0
2013-08-26,10.9,68.084,68.9901,66.2716,0.0,0.0
2013-08-27,10.88,68.7764,68.9189,68.4914,0.0,0.0
2013-08-28,10.63,62.5176,66.7851,53.9825,0.0,0.0
2013-08-29,10.64,55.2706,62.947,39.918,0.0,0.0
2013-08-30,10.61,43.843,56.579,18.371,0.0,0.0
2013-09-02,10.75,41.9859,51.7146,22.5284,0.0,0.0
2013-09-03,11.2,59.2663,54.2318,69.3352,1.0,0.0
2013-09-04,11.08,61.7331,56.7322,71.7348,0.0,0.0
2013-09-05,11.03,60.785,58.0832,66.1887,0.0,0.0
2013-09-06,0.0,40.5233,52.2299,17.1102,-1.0,0.0
2013-09-09,12.13,60.3489,54.9362,71.1742,1.0,0.0
2013-09-10,12.44,73.0126,60.9617,97.1144,0.0,0.0
2013-09-11,12.69,80.8423,67.5886,107.3499,0.0,0.0
2013-09-12,13.47,86.2903,73.8225,111.2259,0.0,0.0
2013-09-13,13.21,89.2969,78.9806,109.9296,0.0,0.0
2013-09-16,13.2,91.2773,83.0795,107.6729,0.0,0.0
2013-09-17,12.79,91.6115,85.9235,102.9875,0.0,0.0
2013-09-18,12.79,91.8343,87.8938,99.7154,0.0,0.0
2013-09-23,12.88,81.8947,85.8941,73.896,-1.0,-1.0
2013-09-24,12.27,59.8875,77.2252,25.212,0.0,0.0
2013-09-25,12.03,40.9832,65.1446,-7.3395,0.0,0.0
2013-09-26,11.66,29.582,53.2904,-17.8347,0.0,0.0
2013-09-27,11.9,25.7819,44.1209,-10.8959,0.0,0.0
2013-09-30,11.88,23.107,37.1163,-4.9116,0.0,0.0
2013-10-08,12.21,28.0606,34.0977,15.9864,0.0,0.0
2013-10-09,12.55,42.197,36.7975,52.9961,1.0,0.0
2013-10-10,12.28,45.8184,39.8045,57.8463,0.0,0.0
2013-10-11,12.69,59.4994,46.3694,85.7593,0.0,0.0
2013-10-14,12.49,65.4475,52.7288,90.8849,0.0,0.0
2013-10-15,12.21,62.1213,55.8596,74.6445,0.0,0.0
2013-10-16,12.01,54.5375,55.4189,52.7748,-1.0,0.0
2013-10-17,12.0,49.2192,53.3524,40.953,0.0,0.0
2013-10-18,12.2,50.9231,52.5426,47.684,0.0,0.0
2013-10-21,12.33,49.635,51.5734,45.7582,0.0,0.0
2013-10-22,12.05,37.7959,46.9809,19.4258,0.0,0.0
2013-10-23,12.58,42.8124,45.5914,37.2545,0.0,0.0
2013-10-24,13.0,57.5389,49.5739,73.4689,1.0,0.0
2013-10-25,13.43,65.0972,54.7483,85.795,0.0,0.0
2013-10-28,13.13,64.7885,58.0951,78.1754,0.0,0.0
2013-10-29,14.12,72.7006,62.9636,92.1745,0.0,0.0
2013-10-30,14.4,80.6146,68.8472,104.1493,0.0,0.0
2013-10-31,13.9,79.1463,72.2803,92.8784,0.0,0.0
2013-11-01,13.87,77.7642,74.1082,85.0761,0.0,0.0
2013-11-04,13.56,71.8714,73.3626,68.889,-1.0,0.0
2013-11-05,13.66,68.01,71.5784,60.8731,0.0,0.0
2013-11-06,13.15,51.2704,64.8091,24.1932,0.0,0.0
2013-11-07,13.27,40.9341,56.8508,9.1008,0.0,0.0
2013-11-08,13.33,35.3504,49.684,6.6833,0.0,0.0
2013-11-11,13.4,33.153,44.1737,11.1117,0.0,0.0
2013-11-12,14.05,48.8177,45.7217,55.0097,1.0,0.0
2013-11-13,13.33,43.2698,44.9044,40.0006,-1.0,0.0
2013-11-14,13.14,34.1097,41.3061,19.7167,0.0,0.0
2013-11-15,13.36,34.4357,39.016,25.2751,0.0,0.0
2013-11-18,14.09,54.866,44.2993,75.9993,1.0,0.0
2013-11-19,13.82,60.7938,49.7975,82.7865,0.0,0.0
2013-11-20,13.99,68.1715,55.9222,92.6702,0.0,0.0
2013-11-21,13.94,71.7349,61.1931,92.8186,0.0,0.0
2013-11-22,13.67,66.7935,63.0599,74.2607,0.0,0.0
2013-11-25,13.5,58.8921,61.6706,53.3351,-1.0,0.0
2013-11-26,13.47,52.8116,58.7176,40.9995,0.0,0.0
2013-11-27,13.57,50.12,55.8517,38.6565,0.0,0.0
2013-11-28,13.62,46.3958,52.6997,33.7878,0.0,0.0
2013-11-29,13.6,40.4543,48.6179,24.1271,0.0,0.0
2013-12-02,13.75,42.4457,46.5605,34.2161,0.0,0.0
2013-12-03,13.54,38.8235,43.9815,28.5074,0.0,0.0
2013-12-04,13.6,39.0402,42.3344,32.4518,0.0,0.0
2013-12-05,13.43,31.7286,38.7991,17.5874,0.0,0.0
2013-12-06,13.29,23.1849,33.5944,2.3659,0.0,0.0
2013-12-09,13.19,15.8354,27.6747,-7.8433,0.0,0.0
2013-12-10,13.29,14.7236,23.3577,-2.5446,0.0,0.0
2013-12-11,12.84,13.6805,20.1319,0.7775,0.0,0.0
2013-12-12,12.72,10.5489,16.9376,-2.2285,0.0,0.0
2013-12-13,12.55,9.4135,14.4296,-0.6185,0.0,0.0
2013-12-16,12.75,13.4185,14.0926,12.0705,0.0,0.0
2013-12-17,12.72,16.638,14.941,20.0319,1.0,1.0
2013-12-18,12.76,21.1244,17.0022,29.3688,0.0,0.0
2013-12-19,12.5,15.856,16.6201,14.3277,-1.0,0.0
2013-12-20,11.91,10.5706,14.6036,2.5047,0.0,0.0
2013-12-23,11.95,10.5193,13.2422,5.0736,0.0,0.0
2013-12-24,11.7,9.617,12.0338,4.7835,0.0,0.0
2013-12-25,11.72,11.1027,11.7234,9.8613,0.0,0.0
2013-12-26,11.45,7.8616,10.4362,2.7124,0.0,0.0
2013-12-27,11.75,12.5974,11.1566,15.479,1.0,1.0
2013-12-30,11.74,15.6752,12.6628,21.7002,0.0,0.0
2013-12-31,12.25,29.699,18.3415,52.4139,0.0,0.0
2014-01-02,12.23,42.9877,26.5569,75.8493,0.0,0.0
2014-01-03,11.93,46.0196,33.0445,71.9698,0.0,0.0
2014-01-06,11.67,39.0131,35.034,46.9712,0.0,0.0
2014-01-07,11.63,32.9532,34.3404,30.1787,-1.0,0.0
2014-01-08,11.76,33.4271,34.036,32.2094,0.0,0.0
2014-01-09,11.82,35.8264,34.6328,38.2137,1.0,0.0
2014-01-10,11.82,35.8693,35.0449,37.518,0.0,0.0
2014-01-13,11.6,27.9869,32.6923,18.5762,-1.0,0.0
2014-01-14,11.72,29.2462,31.5436,24.6514,0.0,0.0
2014-01-15,11.67,29.8261,30.9711,27.5361,0.0,0.0
2014-01-16,11.69,34.4295,32.1239,39.0408,1.0,0.0
2014-01-17,11.48,24.8049,29.6842,15.0462,-1.0,0.0
2014-01-20,11.3,18.7888,26.0524,4.2616,0.0,0.0
2014-01-21,11.36,17.4808,23.1952,6.0521,0.0,0.0
2014-01-22,11.79,37.3682,27.9195,56.2654,1.0,0.0
2014-01-23,11.7,47.6394,34.4928,73.9325,0.0,0.0
2014-01-24,11.66,54.164,41.0499,80.3922,0.0,0.0
2014-01-27,11.39,43.7596,41.9531,47.3725,0.0,0.0
2014-01-28,11.5,42.8343,42.2468,44.0091,0.0,0.0
2014-01-29,11.56,45.4961,43.3299,49.8284,0.0,0.0
2014-01-30,11.4,38.5274,41.7291,32.1241,-1.0,0.0
2014-02-07,11.38,37.9657,40.4746,32.9478,0.0,0.0
2014-02-10,11.57,45.9245,42.2912,53.191,1.0,0.0
2014-02-11,12.0,55.0066,46.5297,71.9603,0.0,0.0
2014-02-12,11.94,59.4353,50.8315,76.6427,0.0,0.0
2014-02-13,12.22,66.2902,55.9844,86.9017,0.0,0.0
2014-02-14,12.08,67.5268,59.8319,82.9166,0.0,0.0
2014-02-17,11.97,65.7321,61.7986,73.5992,0.0,0.0
2014-02-18,11.66,57.1548,60.2507,50.9629,-1.0,0.0
2014-02-19,12.0,59.5317,60.011,58.5732,0.0,0.0
2014-02-20,11.76,51.5719,57.198,40.3197,0.0,0.0
2014-02-21,11.6,39.6772,51.3577,16.3162,0.0,0.0
2014-02-24,11.16,26.9417,43.219,-5.6131,0.0,0.0
2014-02-25,11.02,18.4056,34.9479,-14.6791,0.0,0.0
2014-02-26,11.11,15.2037,28.3665,-11.1219,0.0,0.0
2014-02-27,11.24,16.5358,24.4229,0.7616,0.0,0.0
2014-02-28,11.13,17.1066,21.9841,7.3515,0.0,0.0
2014-03-03,11.04,15.2973,19.7552,6.3816,0.0,0.0
2014-03-04,10.98,14.3362,17.9489,7.1108,0.0,0.0
2014-03-05,10.7,11.4858,15.7945,2.8684,0.0,0.0
2014-03-06,10.77,16.5919,16.0603,17.6551,1.0,1.0
2014-03-07,10.8,22.5692,18.2299,31.2477,0.0,0.0
2014-03-10,10.31,16.8643,17.7747,15.0435,-1.0,0.0
2014-03-11,10.24,14.9762,16.8419,11.2449,0.0,0.0
2014-03-12,10.35,17.2941,16.9926,17.897,1.0,1.0
2014-03-13,10.56,27.1756,20.387,40.753,0.0,0.0
2014-03-14,10.32,26.0881,22.2874,33.6896,0.0,0.0
2014-03-17,10.47,31.4072,25.3273,43.5671,0.0,0.0
2014-03-18,10.38,32.0493,27.568,41.0119,0.0,0.0
2014-03-19,10.24,26.9217,27.3526,26.0601,-1.0,0.0
2014-03-20,10.1,20.2001,24.9684,10.6634,0.0,0.0
2014-03-21,10.79,41.3055,30.4141,63.0884,1.0,0.0
2014-03-24,10.79,55.3759,38.7347,88.6582,0.0,0.0
2014-03-25,10.6,57.7964,45.0886,83.2119,0.0,0.0
2014-03-26,10.7,63.073,51.0834,87.0523,0.0,0.0
2014-03-27,10.77,66.7154,56.294,87.558,0.0,0.0
